event_id,account_id,event_name,event_at,user_role
19546,10291,export_report,2026-04-15 00:00:00,viewer
19547,10291,dashboard_view,2026-03-29 00:00:00,member
19548,10291,integration_sync,2026-02-08 00:00:00,viewer
19549,10291,integration_sync,2026-01-27 00:00:00,admin
19550,10291,dashboard_view,2026-04-04 00:00:00,admin
19551,10291,create_project,2026-02-27 00:00:00,member
19552,10291,invite_user,2026-01-24 00:00:00,viewer
19553,10291,integration_sync,2026-03-18 00:00:00,viewer
19554,10291,invite_user,2026-03-06 00:00:00,admin
19555,10291,dashboard_view,2026-02-20 00:00:00,member
19556,10291,integration_sync,2026-02-04 00:00:00,member
19557,10291,dashboard_view,2026-01-03 00:00:00,admin
19558,10291,dashboard_view,2026-02-03 00:00:00,viewer
19559,10291,integration_sync,2026-01-24 00:00:00,admin
19560,10291,dashboard_view,2026-04-17 00:00:00,admin
19561,10291,invite_user,2026-04-14 00:00:00,admin
19562,10291,export_report,2026-02-14 00:00:00,viewer
19563,10291,create_project,2026-02-21 00:00:00,viewer
19564,10291,integration_sync,2026-01-14 00:00:00,admin
19565,10291,dashboard_view,2026-04-02 00:00:00,admin
19566,10291,export_report,2026-02-03 00:00:00,member
19567,10291,export_report,2026-03-18 00:00:00,member
19568,10291,integration_sync,2026-03-03 00:00:00,viewer
19569,10291,export_report,2026-02-12 00:00:00,admin
19570,10291,login,2026-03-06 00:00:00,member
19571,10291,dashboard_view,2026-02-01 00:00:00,admin
19572,10291,dashboard_view,2026-03-13 00:00:00,admin
19573,10291,create_project,2026-04-27 00:00:00,viewer
19574,10291,export_report,2026-01-12 00:00:00,member
19575,10291,,2026-02-16 00:00:00,member
19576,10291,integration_sync,2026-03-22 00:00:00,member
19577,10291,login,2026-01-03 00:00:00,viewer
19578,10291,export_report,2026-02-10 00:00:00,viewer
19579,10291,dashboard_view,2026-01-02 00:00:00,viewer
19580,10291,create_project,2026-04-02 00:00:00,member
19581,10291,integration_sync,2026-01-15 00:00:00,member
19582,10291,dashboard_view,2026-04-06 00:00:00,viewer
19583,10291,create_project,2026-02-03 00:00:00,viewer
19584,10291,invite_user,2026-03-09 00:00:00,admin
19585,10291,integration_sync,2026-02-23 00:00:00,member
19586,10291,dashboard_view,2026-03-17 00:00:00,member
19587,10291,invite_user,2026-03-14 00:00:00,member
19588,10291,create_project,2026-02-13 00:00:00,admin
19589,10291,integration_sync,2026-03-02 00:00:00,admin
19590,10291,login,2026-04-22 00:00:00,viewer
19591,10291,integration_sync,2026-03-30 00:00:00,viewer
19592,10291,export_report,2026-04-20 00:00:00,viewer
19593,10291,invite_user,2026-01-30 00:00:00,viewer
19594,10291,integration_sync,2026-02-23 00:00:00,viewer
19595,10291,login,2026-04-09 00:00:00,admin
19596,10291,login,2026-01-08 00:00:00,admin
19597,10291,create_project,2026-02-13 00:00:00,member
19598,10291,invite_user,2026-04-28 00:00:00,member
19599,10291,create_project,2026-01-17 00:00:00,viewer
19600,10291,create_project,2026-04-08 00:00:00,viewer
19601,10291,dashboard_view,2026-01-18 00:00:00,viewer
19602,10291,integration_sync,2026-04-27 00:00:00,viewer
19603,10291,login,2026-02-24 00:00:00,member
19604,10291,invite_user,2026-02-11 00:00:00,viewer
19605,10291,create_project,2026-02-23 00:00:00,member
19606,10291,export_report,2026-02-27 00:00:00,viewer
19607,10291,dashboard_view,2026-02-25 00:00:00,admin
19608,10291,integration_sync,2026-04-20 00:00:00,viewer
19609,10291,create_project,2026-01-07 00:00:00,member
19610,10291,create_project,2026-02-06 00:00:00,admin
19611,10291,dashboard_view,2026-01-01 00:00:00,member
19612,10291,dashboard_view,2026-01-08 00:00:00,member
19613,10291,dashboard_view,2026-02-19 00:00:00,admin
19614,10291,integration_sync,2026-04-22 00:00:00,member
19615,10291,login,2026-03-24 00:00:00,admin
19616,10291,dashboard_view,2026-02-03 00:00:00,member
19617,10291,integration_sync,2026-02-23 00:00:00,viewer
19618,10291,dashboard_view,2026-03-17 00:00:00,viewer
19619,10291,login,2026-01-30 00:00:00,member
19620,10291,login,2026-03-01 00:00:00,admin
19621,10291,invite_user,2026-01-08 00:00:00,member
19622,10291,invite_user,2026-02-27 00:00:00,viewer
19623,10291,export_report,2026-01-18 00:00:00,member
19624,10291,dashboard_view,2026-01-26 00:00:00,admin
19625,10291,dashboard_view,2026-01-21 00:00:00,viewer
19626,10291,invite_user,2026-04-05 00:00:00,viewer
19627,10291,integration_sync,2026-04-02 00:00:00,member
19628,10291,create_project,2026-04-25 00:00:00,admin
19629,10291,invite_user,2026-02-03 00:00:00,member
19630,10291,create_project,2026-04-08 00:00:00,member
19631,10291,dashboard_view,2026-01-04 00:00:00,member
19632,10291,export_report,2026-04-12 00:00:00,viewer
19633,10291,export_report,2026-04-12 00:00:00,member
19634,10291,dashboard_view,2026-04-19 00:00:00,viewer
19635,10291,export_report,2026-01-12 00:00:00,viewer
19636,10291,invite_user,2026-04-08 00:00:00,admin
19637,10291,login,2026-02-11 00:00:00,viewer
19638,10291,login,2026-01-20 00:00:00,member
19639,10291,integration_sync,2026-01-19 00:00:00,viewer
19640,10291,invite_user,2026-03-30 00:00:00,viewer
19641,10291,dashboard_view,2026-01-07 00:00:00,member
19642,10291,invite_user,2026-02-10 00:00:00,viewer
19643,10291,export_report,2026-02-23 00:00:00,viewer
19644,10291,export_report,2026-02-13 00:00:00,member
19645,10291,create_project,2026-02-05 00:00:00,member
19646,10291,create_project,2026-04-18 00:00:00,member
19647,10291,export_report,2026-03-10 00:00:00,viewer
19648,10291,integration_sync,2026-02-27 00:00:00,member
19649,10291,dashboard_view,2026-03-13 00:00:00,viewer
19650,10291,login,2026-02-12 00:00:00,admin
19651,10291,invite_user,2026-03-02 00:00:00,viewer
19652,10291,login,2026-04-25 00:00:00,viewer
19653,10291,invite_user,2026-02-03 00:00:00,viewer
19654,10291,login,2026-04-20 00:00:00,viewer
19655,10291,create_project,2026-03-09 00:00:00,member
19656,10291,integration_sync,2026-04-01 00:00:00,viewer
19657,10291,login,2026-04-09 00:00:00,viewer
19658,10291,integration_sync,2026-01-26 00:00:00,viewer
19659,10291,invite_user,2026-02-03 00:00:00,member
19660,10291,invite_user,2026-03-30 00:00:00,admin
19661,10291,create_project,2026-02-14 00:00:00,member
19662,10291,dashboard_view,2026-02-01 00:00:00,viewer
19663,10291,login,2026-03-03 00:00:00,viewer
19664,10291,create_project,2026-01-27 00:00:00,member
19665,10291,create_project,2026-01-02 00:00:00,admin
19666,10291,invite_user,2026-03-02 00:00:00,admin
19667,10291,create_project,2026-04-01 00:00:00,member
19668,10291,export_report,2026-03-28 00:00:00,viewer
19669,10291,login,2026-02-27 00:00:00,admin
19670,10291,integration_sync,2026-02-16 00:00:00,admin
19671,10291,dashboard_view,2026-03-03 00:00:00,admin
19672,10291,create_project,2026-03-31 00:00:00,member
19673,10291,dashboard_view,2026-01-07 00:00:00,admin
19674,10291,integration_sync,2026-02-09 00:00:00,viewer
19675,10291,integration_sync,2026-01-03 00:00:00,viewer
19676,10291,dashboard_view,2026-01-30 00:00:00,member
19677,10291,export_report,2026-01-05 00:00:00,viewer
19678,10291,dashboard_view,2026-02-18 00:00:00,viewer
19679,10291,integration_sync,2026-03-30 00:00:00,member
19680,10291,integration_sync,2026-04-23 00:00:00,member
19681,10291,export_report,2026-01-21 00:00:00,member
19682,10291,dashboard_view,2026-03-22 00:00:00,viewer
19683,10291,login,2026-04-12 00:00:00,member
19684,10291,invite_user,2026-01-07 00:00:00,viewer
19685,10291,export_report,2026-02-07 00:00:00,member
19686,10291,dashboard_view,2026-04-11 00:00:00,admin
19687,10291,integration_sync,2026-01-01 00:00:00,member
19688,10291,export_report,2026-03-21 00:00:00,admin
19689,10291,create_project,2026-01-31 00:00:00,member
19690,10291,integration_sync,2026-01-10 00:00:00,viewer
19691,10291,login,2026-03-02 00:00:00,viewer
19692,10291,dashboard_view,2026-04-27 00:00:00,member
19693,10291,invite_user,2026-04-19 00:00:00,admin
19694,10291,dashboard_view,2026-01-11 00:00:00,admin
19695,10291,login,2026-01-28 00:00:00,viewer
19696,10291,create_project,2026-02-23 00:00:00,viewer
19697,10291,dashboard_view,2026-02-22 00:00:00,member
19698,10291,invite_user,2026-03-12 00:00:00,admin
19699,10291,integration_sync,2026-04-07 00:00:00,admin
19700,10291,integration_sync,2026-03-23 00:00:00,admin
19701,10291,integration_sync,2026-03-01 00:00:00,admin
19702,10291,login,2026-01-08 00:00:00,member
19703,10291,export_report,2026-01-29 00:00:00,viewer
19704,10291,login,2026-04-27 00:00:00,admin
19705,10291,login,2026-03-01 00:00:00,viewer
19706,10291,export_report,2026-04-06 00:00:00,member
19707,10291,dashboard_view,2026-04-02 00:00:00,admin
19708,10291,export_report,2026-04-27 00:00:00,viewer
19709,10291,integration_sync,2026-03-28 00:00:00,member
19710,10291,invite_user,2026-01-09 00:00:00,admin
19711,10291,create_project,2026-03-28 00:00:00,member
19712,10291,invite_user,2026-04-13 00:00:00,admin
19713,10291,integration_sync,2026-02-12 00:00:00,viewer
19714,10291,dashboard_view,2026-02-20 00:00:00,viewer
19715,10291,dashboard_view,2026-03-14 00:00:00,viewer
19716,10291,integration_sync,2026-01-03 00:00:00,member
19717,10291,create_project,2026-03-12 00:00:00,viewer
19718,10291,create_project,2026-03-21 00:00:00,member
19719,10291,create_project,2026-04-02 00:00:00,viewer
19720,10291,login,2026-02-07 00:00:00,admin
19721,10291,export_report,2026-04-16 00:00:00,viewer
19722,10291,invite_user,2026-01-29 00:00:00,admin
19723,10291,login,2026-02-11 00:00:00,member
19724,10291,login,2026-03-29 00:00:00,viewer
19725,10291,create_project,2026-04-03 00:00:00,member
19726,10292,create_project,2026-03-25 00:00:00,viewer
19727,10292,create_project,2026-04-07 00:00:00,admin
19728,10292,export_report,2026-02-08 00:00:00,member
19729,10292,login,2026-04-08 00:00:00,admin
19730,10292,invite_user,2026-04-09 00:00:00,admin
19731,10292,integration_sync,2026-02-18 00:00:00,admin
19732,10292,integration_sync,2026-04-13 00:00:00,viewer
19733,10292,export_report,2026-01-24 00:00:00,viewer
19734,10292,integration_sync,2026-04-16 00:00:00,viewer
19735,10292,create_project,2026-02-23 00:00:00,member
19736,10292,integration_sync,2026-02-07 00:00:00,admin
19737,10292,dashboard_view,2026-04-30 00:00:00,admin
19738,10293,export_report,2026-02-14 00:00:00,admin
19739,10293,invite_user,2026-03-22 00:00:00,viewer
19740,10293,integration_sync,2026-02-04 00:00:00,member
19741,10293,create_project,2026-03-20 00:00:00,admin
19742,10293,invite_user,2026-02-07 00:00:00,viewer
19743,10293,create_project,2026-02-05 00:00:00,member
19744,10293,export_report,2026-02-18 00:00:00,viewer
19745,10293,dashboard_view,2026-03-14 00:00:00,member
19746,10293,export_report,2026-01-09 00:00:00,member
19747,10293,integration_sync,2026-03-25 00:00:00,admin
19748,10293,login,2026-04-11 00:00:00,viewer
19749,10293,invite_user,2026-04-24 00:00:00,admin
19750,10293,integration_sync,2026-04-28 00:00:00,member
19751,10293,invite_user,2026-01-26 00:00:00,viewer
19752,10293,integration_sync,2026-02-20 00:00:00,admin
19753,10293,invite_user,2026-02-24 00:00:00,member
19754,10293,dashboard_view,2026-02-14 00:00:00,admin
19755,10293,integration_sync,2026-03-29 00:00:00,admin
19756,10293,integration_sync,2026-02-28 00:00:00,viewer
19757,10293,create_project,2026-01-22 00:00:00,member
19758,10293,login,2026-01-26 00:00:00,admin
19759,10293,invite_user,2026-04-19 00:00:00,member
19760,10293,integration_sync,2026-03-31 00:00:00,admin
19761,10293,dashboard_view,2026-01-19 00:00:00,admin
19762,10293,export_report,2026-02-27 00:00:00,admin
19763,10293,invite_user,2026-02-19 00:00:00,member
19764,10293,integration_sync,2026-02-13 00:00:00,member
19765,10293,login,2026-04-25 00:00:00,member
19766,10293,create_project,2026-01-05 00:00:00,viewer
19767,10293,login,2026-01-22 00:00:00,viewer
19768,10293,invite_user,2026-04-15 00:00:00,member
19769,10293,export_report,2026-04-22 00:00:00,admin
19770,10293,invite_user,2026-02-11 00:00:00,viewer
19771,10293,invite_user,2026-04-16 00:00:00,viewer
19772,10293,dashboard_view,2026-04-08 00:00:00,viewer
19773,10293,invite_user,2026-03-29 00:00:00,member
19774,10293,invite_user,2026-01-27 00:00:00,viewer
19775,10293,integration_sync,2026-01-06 00:00:00,member
19776,10293,export_report,2026-03-26 00:00:00,admin
19777,10293,integration_sync,2026-02-02 00:00:00,admin
19778,10293,login,2026-04-17 00:00:00,member
19779,10293,integration_sync,2026-03-06 00:00:00,member
19780,10293,create_project,2026-01-11 00:00:00,viewer
19781,10293,create_project,2026-04-15 00:00:00,admin
19782,10293,dashboard_view,2026-02-25 00:00:00,admin
19783,10293,create_project,2026-03-23 00:00:00,viewer
19784,10293,invite_user,2026-02-22 00:00:00,viewer
19785,10293,invite_user,2026-02-09 00:00:00,viewer
19786,10293,integration_sync,2026-03-11 00:00:00,admin
19787,10293,invite_user,2026-04-28 00:00:00,viewer
19788,10293,integration_sync,2026-02-25 00:00:00,viewer
19789,10293,export_report,2026-01-08 00:00:00,member
19790,10293,create_project,2026-03-22 00:00:00,admin
19791,10293,integration_sync,2026-01-30 00:00:00,member
19792,10293,create_project,2026-01-30 00:00:00,viewer
19793,10293,dashboard_view,2026-04-06 00:00:00,member
19794,10293,dashboard_view,2026-04-10 00:00:00,viewer
19795,10293,login,2026-04-08 00:00:00,member
19796,10293,integration_sync,2026-04-23 00:00:00,member
19797,10293,integration_sync,2026-04-28 00:00:00,admin
19798,10293,integration_sync,2026-03-27 00:00:00,admin
19799,10293,login,2026-03-17 00:00:00,member
19800,10293,create_project,2026-01-29 00:00:00,member
19801,10293,create_project,2026-01-09 00:00:00,admin
19802,10293,create_project,2026-03-16 00:00:00,member
19803,10293,integration_sync,2026-03-13 00:00:00,admin
19804,10293,dashboard_view,2026-03-12 00:00:00,member
19805,10293,invite_user,2026-02-20 00:00:00,viewer
19806,10293,invite_user,2026-04-08 00:00:00,admin
19807,10293,dashboard_view,2026-04-01 00:00:00,viewer
19808,10293,create_project,2026-03-20 00:00:00,viewer
19809,10293,login,2026-03-19 00:00:00,viewer
19810,10293,dashboard_view,2026-04-02 00:00:00,viewer
19811,10293,create_project,2026-03-24 00:00:00,admin
19812,10293,dashboard_view,2026-03-04 00:00:00,viewer
19813,10293,create_project,2026-02-06 00:00:00,viewer
19814,10293,dashboard_view,2026-01-24 00:00:00,member
19815,10293,login,2026-03-18 00:00:00,admin
19816,10293,login,2026-03-08 00:00:00,viewer
19817,10293,integration_sync,2026-03-25 00:00:00,member
19818,10293,create_project,2026-01-25 00:00:00,member
19819,10293,dashboard_view,2026-01-06 00:00:00,member
19820,10293,create_project,2026-01-17 00:00:00,member
19821,10293,create_project,2026-01-30 00:00:00,member
19822,10293,integration_sync,2026-03-07 00:00:00,member
19823,10293,export_report,2026-01-28 00:00:00,admin
19824,10293,login,2026-04-15 00:00:00,viewer
19825,10293,invite_user,2026-04-05 00:00:00,admin
19826,10293,create_project,2026-03-24 00:00:00,viewer
19827,10293,export_report,2026-04-26 00:00:00,viewer
19828,10293,login,2026-02-19 00:00:00,member
19829,10293,create_project,2026-01-26 00:00:00,viewer
19830,10293,create_project,2026-02-27 00:00:00,member
19831,10293,export_report,2026-03-07 00:00:00,admin
19832,10293,invite_user,2026-02-10 00:00:00,admin
19833,10293,dashboard_view,2026-03-06 00:00:00,viewer
19834,10293,dashboard_view,2026-04-29 00:00:00,admin
19835,10293,integration_sync,2026-01-05 00:00:00,member
19836,10293,dashboard_view,2026-03-10 00:00:00,admin
19837,10293,login,2026-02-25 00:00:00,viewer
19838,10293,dashboard_view,2026-03-31 00:00:00,member
19839,10293,integration_sync,2026-04-05 00:00:00,member
19840,10293,create_project,2026-02-01 00:00:00,viewer
19841,10293,integration_sync,2026-01-24 00:00:00,viewer
19842,10293,login,2026-02-20 00:00:00,member
19843,10293,login,2026-03-28 00:00:00,viewer
19844,10293,create_project,2026-03-24 00:00:00,viewer
19845,10293,integration_sync,2026-02-24 00:00:00,viewer
19846,10293,invite_user,2026-03-22 00:00:00,viewer
19847,10293,export_report,2026-02-07 00:00:00,viewer
19848,10293,create_project,2026-02-28 00:00:00,member
19849,10293,create_project,2026-04-03 00:00:00,admin
19850,10293,login,2026-03-29 00:00:00,viewer
19851,10293,create_project,2026-03-04 00:00:00,viewer
19852,10293,invite_user,2026-02-18 00:00:00,viewer
19853,10293,export_report,2026-01-16 00:00:00,admin
19854,10293,invite_user,2026-02-23 00:00:00,member
19855,10293,invite_user,2026-01-16 00:00:00,viewer
19856,10293,invite_user,2026-01-07 00:00:00,member
19857,10293,invite_user,2026-03-06 00:00:00,viewer
19858,10293,create_project,2026-03-22 00:00:00,admin
19859,10293,integration_sync,2026-02-13 00:00:00,viewer
19860,10293,login,2026-03-21 00:00:00,admin
19861,10293,invite_user,2026-01-29 00:00:00,member
19862,10293,integration_sync,2026-01-07 00:00:00,member
19863,10293,create_project,2026-02-17 00:00:00,member
19864,10293,,2026-04-18 00:00:00,viewer
19865,10293,export_report,2026-04-22 00:00:00,member
19866,10293,login,2026-04-10 00:00:00,member
19867,10293,invite_user,2026-01-11 00:00:00,admin
19868,10293,export_report,2026-01-10 00:00:00,member
19869,10293,integration_sync,2026-02-23 00:00:00,member
19870,10293,create_project,2026-03-11 00:00:00,admin
19871,10293,integration_sync,2026-03-05 00:00:00,member
19872,10293,create_project,2026-02-12 00:00:00,member
19873,10293,export_report,2026-03-25 00:00:00,admin
19874,10293,create_project,2026-02-05 00:00:00,member
19875,10293,export_report,2026-03-04 00:00:00,admin
19876,10293,login,2026-04-09 00:00:00,member
19877,10293,login,2026-04-13 00:00:00,member
19878,10293,export_report,2026-02-24 00:00:00,admin
19879,10293,integration_sync,2026-02-13 00:00:00,admin
19880,10293,create_project,2026-04-09 00:00:00,member
19881,10293,invite_user,2026-04-04 00:00:00,admin
19882,10293,login,2026-01-12 00:00:00,admin
19883,10293,dashboard_view,2026-04-19 00:00:00,member
19884,10293,invite_user,2026-02-15 00:00:00,member
19885,10293,create_project,2026-03-21 00:00:00,member
19886,10293,dashboard_view,2026-02-08 00:00:00,viewer
19887,10293,login,2026-01-12 00:00:00,viewer
19888,10293,dashboard_view,2026-04-18 00:00:00,admin
19889,10293,invite_user,2026-02-26 00:00:00,admin
19890,10293,create_project,2026-02-14 00:00:00,admin
19891,10293,dashboard_view,2026-02-06 00:00:00,member
19892,10293,integration_sync,2026-01-20 00:00:00,admin
19893,10293,export_report,2026-04-30 00:00:00,member
19894,10293,dashboard_view,2026-01-03 00:00:00,viewer
19895,10293,dashboard_view,2026-03-31 00:00:00,admin
19896,10293,login,2026-02-19 00:00:00,member
19897,10293,export_report,2026-04-22 00:00:00,member
19898,10293,create_project,2026-01-01 00:00:00,viewer
19899,10293,export_report,2026-03-23 00:00:00,viewer
19900,10293,integration_sync,2026-04-12 00:00:00,viewer
19901,10293,create_project,2026-02-05 00:00:00,admin
19902,10293,login,2026-04-24 00:00:00,member
19903,10293,integration_sync,2026-03-09 00:00:00,member
19904,10293,login,2026-03-29 00:00:00,viewer
19905,10293,login,2026-02-08 00:00:00,viewer
19906,10293,dashboard_view,2026-03-20 00:00:00,viewer
19907,10293,dashboard_view,2026-03-15 00:00:00,member
19908,10293,export_report,2026-04-07 00:00:00,viewer
19909,10293,create_project,2026-02-06 00:00:00,admin
19910,10293,login,2026-02-12 00:00:00,admin
19911,10293,dashboard_view,2026-02-28 00:00:00,viewer
19912,10293,create_project,2026-02-24 00:00:00,viewer
19913,10293,create_project,2026-02-17 00:00:00,member
19914,10293,create_project,2026-03-13 00:00:00,member
19915,10293,export_report,2026-01-20 00:00:00,viewer
19916,10293,dashboard_view,2026-01-30 00:00:00,admin
19917,10293,export_report,2026-01-21 00:00:00,admin
19918,10293,export_report,2026-01-25 00:00:00,member
19919,10293,create_project,2026-03-27 00:00:00,viewer
19920,10293,dashboard_view,2026-01-14 00:00:00,viewer
19921,10293,create_project,2026-04-18 00:00:00,member
19922,10293,dashboard_view,2026-02-18 00:00:00,admin
19923,10293,integration_sync,2026-02-12 00:00:00,viewer
19924,10293,login,2026-03-23 00:00:00,viewer
19925,10293,create_project,2026-04-29 00:00:00,admin
19926,10293,login,2026-02-07 00:00:00,admin
19927,10293,export_report,2026-04-15 00:00:00,admin
19928,10293,integration_sync,2026-04-09 00:00:00,member
19929,10293,dashboard_view,2026-01-12 00:00:00,viewer
19930,10293,invite_user,2026-02-19 00:00:00,member
19931,10293,integration_sync,2026-02-27 00:00:00,admin
19932,10293,create_project,2026-04-25 00:00:00,member
19933,10293,invite_user,2026-03-09 00:00:00,viewer
19934,10293,login,2026-01-03 00:00:00,member
19935,10293,export_report,2026-02-28 00:00:00,admin
19936,10293,integration_sync,2026-01-13 00:00:00,member
19937,10293,invite_user,2026-02-14 00:00:00,admin
19938,10293,integration_sync,2026-01-23 00:00:00,member
19939,10293,dashboard_view,2026-03-31 00:00:00,admin
19940,10293,dashboard_view,2026-03-16 00:00:00,viewer
19941,10293,login,2026-04-20 00:00:00,viewer
19942,10293,dashboard_view,2026-04-28 00:00:00,viewer
19943,10293,invite_user,2026-04-11 00:00:00,viewer
19944,10293,dashboard_view,2026-03-18 00:00:00,viewer
19945,10293,export_report,2026-02-23 00:00:00,admin
19946,10293,invite_user,2026-04-25 00:00:00,admin
19947,10293,dashboard_view,2026-03-19 00:00:00,admin
19948,10293,create_project,2026-01-04 00:00:00,viewer
19949,10293,invite_user,2026-01-23 00:00:00,admin
19950,10293,export_report,2026-02-10 00:00:00,viewer
19951,10293,dashboard_view,2026-01-25 00:00:00,viewer
19952,10293,login,2026-02-22 00:00:00,member
19953,10294,create_project,2026-04-08 00:00:00,admin
19954,10294,dashboard_view,2026-04-09 00:00:00,member
19955,10294,export_report,2026-02-01 00:00:00,viewer
19956,10294,login,2026-03-30 00:00:00,viewer
19957,10294,create_project,2026-04-08 00:00:00,admin
19958,10294,export_report,2026-04-13 00:00:00,admin
19959,10294,invite_user,2026-03-17 00:00:00,admin
19960,10294,export_report,2026-03-19 00:00:00,viewer
19961,10294,create_project,2026-04-10 00:00:00,member
19962,10294,export_report,2026-03-12 00:00:00,viewer
19963,10294,export_report,2026-02-21 00:00:00,viewer
19964,10294,integration_sync,2026-02-03 00:00:00,member
19965,10294,dashboard_view,2026-03-25 00:00:00,viewer
19966,10294,export_report,2026-04-13 00:00:00,admin
19967,10294,integration_sync,2026-04-19 00:00:00,admin
19968,10295,create_project,2026-03-22 00:00:00,member
19969,10295,login,2026-02-06 00:00:00,admin
19970,10295,invite_user,2026-04-19 00:00:00,viewer
19971,10295,dashboard_view,2026-01-20 00:00:00,member
19972,10295,create_project,2026-02-25 00:00:00,viewer
19973,10295,integration_sync,2026-03-25 00:00:00,viewer
19974,10295,invite_user,2026-01-07 00:00:00,viewer
19975,10295,login,2026-02-01 00:00:00,viewer
19976,10295,dashboard_view,2026-01-12 00:00:00,viewer
19977,10295,integration_sync,2026-01-13 00:00:00,member
19978,10295,create_project,2026-03-04 00:00:00,admin
19979,10295,login,2026-03-20 00:00:00,viewer
19980,10295,create_project,2026-03-14 00:00:00,member
19981,10295,dashboard_view,2026-03-09 00:00:00,member
19982,10295,login,2026-04-20 00:00:00,member
19983,10295,create_project,2026-01-01 00:00:00,admin
19984,10295,export_report,2026-04-24 00:00:00,member
19985,10295,login,2026-01-24 00:00:00,admin
19986,10295,login,2026-01-17 00:00:00,admin
19987,10295,integration_sync,2026-03-23 00:00:00,viewer
19988,10295,create_project,2026-04-19 00:00:00,member
19989,10295,login,2026-01-19 00:00:00,admin
19990,10295,login,2026-02-08 00:00:00,member
19991,10295,dashboard_view,2026-01-01 00:00:00,member
19992,10295,create_project,2026-02-10 00:00:00,member
19993,10295,create_project,2026-02-22 00:00:00,admin
19994,10295,invite_user,2026-03-27 00:00:00,admin
19995,10295,export_report,2026-04-06 00:00:00,member
19996,10295,integration_sync,2026-02-26 00:00:00,member
19997,10295,login,2026-03-26 00:00:00,viewer
19998,10295,export_report,2026-03-28 00:00:00,member
19999,10295,create_project,2026-01-27 00:00:00,member
20000,10295,login,2026-04-16 00:00:00,member
20001,10295,export_report,2026-03-04 00:00:00,viewer
20002,10295,invite_user,2026-03-26 00:00:00,admin
20003,10295,create_project,2026-01-05 00:00:00,admin
20004,10295,login,2026-02-26 00:00:00,admin
20005,10295,create_project,2026-02-28 00:00:00,viewer
20006,10295,login,2026-03-27 00:00:00,member
20007,10295,login,2026-01-12 00:00:00,viewer
20008,10295,invite_user,2026-04-22 00:00:00,member
20009,10295,login,2026-03-29 00:00:00,member
20010,10295,invite_user,2026-01-26 00:00:00,member
20011,10295,dashboard_view,2026-01-27 00:00:00,member
20012,10295,login,2026-03-26 00:00:00,viewer
20013,10295,dashboard_view,2026-04-08 00:00:00,viewer
20014,10295,export_report,2026-04-15 00:00:00,admin
20015,10295,create_project,2026-01-06 00:00:00,admin
20016,10295,create_project,2026-02-22 00:00:00,viewer
20017,10295,dashboard_view,2026-03-13 00:00:00,admin
20018,10295,login,2026-02-22 00:00:00,member
20019,10295,integration_sync,2026-02-14 00:00:00,admin
20020,10295,login,2026-03-15 00:00:00,viewer
20021,10295,login,2026-01-02 00:00:00,admin
20022,10295,export_report,2026-02-08 00:00:00,viewer
20023,10295,integration_sync,2026-03-02 00:00:00,admin
20024,10295,export_report,2026-02-13 00:00:00,viewer
20025,10295,integration_sync,2026-04-26 00:00:00,member
20026,10295,create_project,2026-02-27 00:00:00,viewer
20027,10295,export_report,2026-02-10 00:00:00,viewer
20028,10295,invite_user,2026-04-16 00:00:00,member
20029,10295,login,2026-03-01 00:00:00,viewer
20030,10295,dashboard_view,2026-03-07 00:00:00,admin
20031,10295,invite_user,2026-04-27 00:00:00,member
20032,10295,invite_user,2026-04-16 00:00:00,member
20033,10295,integration_sync,2026-01-03 00:00:00,member
20034,10295,login,2026-01-22 00:00:00,member
20035,10295,export_report,2026-01-15 00:00:00,member
20036,10295,invite_user,2026-02-23 00:00:00,viewer
20037,10295,dashboard_view,2026-01-09 00:00:00,viewer
20038,10295,login,2026-04-25 00:00:00,member
20039,10295,integration_sync,2026-01-30 00:00:00,member
20040,10295,export_report,2026-02-08 00:00:00,member
20041,10295,dashboard_view,2026-01-13 00:00:00,member
20042,10295,invite_user,2026-01-25 00:00:00,member
20043,10295,login,2026-01-15 00:00:00,viewer
20044,10295,create_project,2026-02-09 00:00:00,member
20045,10295,integration_sync,2026-04-14 00:00:00,member
20046,10295,create_project,2026-02-04 00:00:00,viewer
20047,10295,dashboard_view,2026-04-21 00:00:00,viewer
20048,10295,export_report,2026-01-21 00:00:00,member
20049,10295,login,2026-02-22 00:00:00,member
20050,10295,integration_sync,2026-01-29 00:00:00,viewer
20051,10295,create_project,2026-03-25 00:00:00,viewer
20052,10295,create_project,2026-01-22 00:00:00,viewer
20053,10295,invite_user,2026-01-28 00:00:00,admin
20054,10295,invite_user,2026-02-11 00:00:00,viewer
20055,10295,invite_user,2026-02-26 00:00:00,admin
20056,10295,integration_sync,2026-04-02 00:00:00,member
20057,10295,integration_sync,2026-02-02 00:00:00,member
20058,10295,integration_sync,2026-04-18 00:00:00,admin
20059,10295,login,2026-04-04 00:00:00,member
20060,10295,login,2026-04-10 00:00:00,member
20061,10295,export_report,2026-02-13 00:00:00,viewer
20062,10295,invite_user,2026-03-13 00:00:00,member
20063,10295,dashboard_view,2026-03-15 00:00:00,admin
20064,10295,dashboard_view,2026-01-06 00:00:00,member
20065,10295,invite_user,2026-02-27 00:00:00,viewer
20066,10295,login,2026-01-07 00:00:00,viewer
20067,10295,create_project,2026-02-23 00:00:00,viewer
20068,10295,integration_sync,2026-03-18 00:00:00,admin
