invoice_id,subscription_id,account_id,invoice_date,amount,status
1269,106,10138,2026-10-07,3297.73,paid
1270,106,10138,2026-11-07,3297.73,failed
1271,106,10138,2026-12-07,3297.73,paid
1272,106,10138,2027-01-07,3297.73,failed
1273,107,10139,2025-07-23,4945.3,paid
1274,107,10139,2025-08-23,4945.3,paid
1275,107,10139,2025-09-23,4945.3,paid
1276,107,10139,2025-10-23,4945.3,paid
1277,107,10139,2025-11-23,4945.3,paid
1278,107,10139,2025-12-23,4945.3,paid
1279,107,10139,2026-01-23,4945.3,paid
1280,107,10139,2026-02-23,4945.3,failed
1281,107,10139,2026-03-23,4945.3,paid
1282,107,10139,2026-04-23,4945.3,paid
1283,107,10139,2026-05-23,4945.3,paid
1284,107,10139,2026-06-23,4945.3,paid
1285,108,10141,2026-02-25,3929.7,paid
1286,108,10141,2026-03-25,3929.7,paid
1287,108,10141,2026-04-25,3929.7,paid
1288,108,10141,2026-05-25,3929.7,paid
1289,108,10141,2026-06-25,3929.7,paid
1290,108,10141,2026-07-25,3929.7,paid
1291,108,10141,2026-08-25,3929.7,failed
1292,108,10141,2026-09-25,3929.7,paid
1293,108,10141,2026-10-25,3929.7,paid
1294,108,10141,2026-11-25,3929.7,paid
1295,108,10141,2026-12-25,3929.7,paid
1296,108,10141,2027-01-25,3929.7,paid
1297,109,10142,2025-11-14,3513.53,failed
1298,109,10142,2025-12-14,3513.53,paid
1299,109,10142,2026-01-14,3513.53,paid
1300,109,10142,2026-02-14,3513.53,paid
1301,109,10142,2026-03-14,3513.53,paid
1302,109,10142,2026-04-14,3513.53,paid
1303,109,10142,2026-05-14,3513.53,paid
1304,109,10142,2026-06-14,3513.53,paid
1305,109,10142,2026-07-14,3513.53,paid
1306,109,10142,2026-08-14,3513.53,paid
1307,109,10142,2026-09-14,3513.53,paid
1308,109,10142,2026-10-14,3513.53,paid
1309,110,10145,2025-04-26,2838.47,paid
1310,110,10145,2025-05-26,2838.47,paid
1311,110,10145,2025-06-26,2838.47,paid
1312,110,10145,2025-07-26,2838.47,paid
1313,110,10145,2025-08-26,2838.47,paid
1314,110,10145,2025-09-26,2838.47,paid
1315,110,10145,2025-10-26,2838.47,paid
1316,110,10145,2025-11-26,2838.47,paid
1317,110,10145,2025-12-26,2838.47,paid
1318,110,10145,2026-01-26,2838.47,paid
1319,110,10145,2026-02-26,2838.47,paid
1320,110,10145,2026-03-26,2838.47,paid
1321,111,10147,2025-07-02,867.37,paid
1322,111,10147,2025-08-02,867.37,paid
1323,111,10147,2025-09-02,867.37,paid
1324,111,10147,2025-10-02,867.37,failed
1325,111,10147,2025-11-02,867.37,paid
1326,111,10147,2025-12-02,867.37,paid
1327,111,10147,2026-01-02,867.37,paid
1328,111,10147,2026-02-02,867.37,paid
1329,111,10147,2026-03-02,867.37,paid
1330,111,10147,2026-04-02,867.37,paid
1331,111,10147,2026-05-02,867.37,paid
1332,111,10147,2026-06-02,867.37,paid
1333,112,10148,2025-05-11,4717.89,paid
1334,112,10148,2025-06-11,4717.89,paid
1335,112,10148,2025-07-11,4717.89,paid
1336,112,10148,2025-08-11,4717.89,paid
1337,112,10148,2025-09-11,4717.89,paid
1338,112,10148,2025-10-11,4717.89,paid
1339,112,10148,2025-11-11,4717.89,paid
1340,112,10148,2025-12-11,4717.89,paid
1341,112,10148,2026-01-11,4717.89,paid
1342,112,10148,2026-02-11,4717.89,paid
1343,112,10148,2026-03-11,4717.89,paid
1344,112,10148,2026-04-11,4717.89,paid
1345,113,10149,2026-01-15,2810.37,paid
1346,113,10149,2026-02-15,2810.37,failed
1347,113,10149,2026-03-15,2810.37,paid
1348,113,10149,2026-04-15,2810.37,paid
1349,113,10149,2026-05-15,2810.37,failed
1350,113,10149,2026-06-15,2810.37,failed
1351,113,10149,2026-07-15,2810.37,paid
1352,113,10149,2026-08-15,2810.37,paid
1353,113,10149,2026-09-15,2810.37,paid
1354,113,10149,2026-10-15,2810.37,paid
1355,113,10149,2026-11-15,2810.37,paid
1356,113,10149,2026-12-15,2810.37,paid
1357,114,10150,2025-02-11,912.76,paid
1358,114,10150,2025-03-11,912.76,paid
1359,114,10150,2025-04-11,912.76,paid
1360,114,10150,2025-05-11,912.76,paid
1361,114,10150,2025-06-11,912.76,paid
1362,114,10150,2025-07-11,912.76,paid
1363,114,10150,2025-08-11,912.76,paid
1364,114,10150,2025-09-11,912.76,paid
1365,114,10150,2025-10-11,912.76,paid
1366,114,10150,2025-11-11,912.76,paid
1367,114,10150,2025-12-11,912.76,paid
1368,114,10150,2026-01-11,912.76,paid
1369,115,10151,2025-03-26,14624.99,paid
1370,115,10151,2025-04-26,14624.99,paid
1371,115,10151,2025-05-26,14624.99,paid
1372,115,10151,2025-06-26,14624.99,paid
1373,115,10151,2025-07-26,14624.99,paid
1374,115,10151,2025-08-26,14624.99,paid
1375,115,10151,2025-09-26,14624.99,paid
1376,115,10151,2025-10-26,14624.99,paid
1377,115,10151,2025-11-26,14624.99,paid
1378,115,10151,2025-12-26,14624.99,paid
1379,115,10151,2026-01-26,14624.99,paid
1380,115,10151,2026-02-26,14624.99,paid
1381,116,10153,2025-06-30,1095.79,paid
1382,116,10153,2025-07-30,1095.79,paid
1383,116,10153,2025-08-30,1095.79,paid
1384,116,10153,2025-09-30,1095.79,paid
1385,116,10153,2025-10-30,1095.79,paid
1386,116,10153,2025-11-30,1095.79,paid
1387,116,10153,2025-12-30,1095.79,paid
1388,116,10153,2026-01-30,1095.79,paid
1389,116,10153,2026-02-28,1095.79,paid
1390,116,10153,2026-03-30,1095.79,paid
1391,116,10153,2026-04-30,1095.79,paid
1392,116,10153,2026-05-30,1095.79,failed
1393,117,10154,2025-08-29,4946.86,paid
1394,117,10154,2025-09-29,4946.86,paid
1395,117,10154,2025-10-29,4946.86,paid
1396,117,10154,2025-11-29,4946.86,paid
1397,117,10154,2025-12-29,4946.86,paid
1398,117,10154,2026-01-29,4946.86,paid
1399,117,10154,2026-02-28,4946.86,paid
1400,117,10154,2026-03-29,4946.86,failed
1401,117,10154,2026-04-29,4946.86,paid
1402,117,10154,2026-05-29,4946.86,paid
1403,117,10154,2026-06-29,4946.86,paid
1404,117,10154,2026-07-29,4946.86,paid
1405,118,10156,2026-01-18,2700.76,paid
1406,118,10156,2026-02-18,2700.76,paid
1407,118,10156,2026-03-18,2700.76,paid
1408,118,10156,2026-04-18,2700.76,paid
1409,118,10156,2026-05-18,2700.76,paid
1410,118,10156,2026-06-18,2700.76,paid
1411,118,10156,2026-07-18,2700.76,paid
1412,118,10156,2026-08-18,2700.76,paid
1413,118,10156,2026-09-18,2700.76,paid
1414,118,10156,2026-10-18,2700.76,paid
1415,118,10156,2026-11-18,2700.76,paid
1416,118,10156,2026-12-18,2700.76,paid
1417,119,10157,2025-08-05,700.58,paid
1418,119,10157,2025-09-05,700.58,paid
1419,119,10157,2025-10-05,700.58,paid
1420,119,10157,2025-11-05,700.58,paid
1421,119,10157,2025-12-05,700.58,paid
1422,119,10157,2026-01-05,700.58,paid
1423,119,10157,2026-02-05,700.58,paid
1424,119,10157,2026-03-05,700.58,paid
1425,119,10157,2026-04-05,700.58,paid
1426,119,10157,2026-05-05,700.58,paid
1427,119,10157,2026-06-05,700.58,paid
1428,119,10157,2026-07-05,700.58,paid
1429,120,10159,2025-07-14,3526.25,paid
1430,120,10159,2025-08-14,3526.25,paid
1431,120,10159,2025-09-14,3526.25,paid
1432,120,10159,2025-10-14,3526.25,paid
1433,120,10159,2025-11-14,3526.25,paid
1434,120,10159,2025-12-14,3526.25,paid
1435,120,10159,2026-01-14,3526.25,paid
1436,120,10159,2026-02-14,3526.25,paid
1437,120,10159,2026-03-14,3526.25,paid
1438,120,10159,2026-04-14,3526.25,paid
1439,120,10159,2026-05-14,3526.25,paid
1440,120,10159,2026-06-14,3526.25,paid
1441,121,10160,2025-10-04,4266.01,paid
1442,121,10160,2025-11-04,4266.01,paid
1443,121,10160,2025-12-04,4266.01,failed
1444,121,10160,2026-01-04,4266.01,paid
1445,121,10160,2026-02-04,4266.01,paid
1446,121,10160,2026-03-04,4266.01,paid
1447,121,10160,2026-04-04,4266.01,paid
1448,121,10160,2026-05-04,4266.01,paid
1449,121,10160,2026-06-04,4266.01,paid
1450,121,10160,2026-07-04,4266.01,paid
1451,121,10160,2026-08-04,4266.01,paid
1452,121,10160,2026-09-04,-25.0,paid
1453,122,10161,2025-05-27,830.81,paid
1454,122,10161,2025-06-27,830.81,paid
1455,122,10161,2025-07-27,830.81,paid
1456,122,10161,2025-08-27,830.81,paid
1457,122,10161,2025-09-27,830.81,paid
1458,122,10161,2025-10-27,830.81,paid
1459,122,10161,2025-11-27,830.81,paid
1460,122,10161,2025-12-27,830.81,paid
1461,122,10161,2026-01-27,830.81,paid
1462,122,10161,2026-02-27,830.81,paid
1463,122,10161,2026-03-27,830.81,paid
1464,122,10161,2026-04-27,830.81,paid
1465,123,10162,2025-09-16,12639.02,paid
1466,123,10162,2025-10-16,12639.02,paid
1467,123,10162,2025-11-16,12639.02,paid
1468,123,10162,2025-12-16,12639.02,paid
1469,123,10162,2026-01-16,12639.02,paid
1470,123,10162,2026-02-16,12639.02,failed
1471,123,10162,2026-03-16,12639.02,paid
1472,123,10162,2026-04-16,12639.02,paid
1473,123,10162,2026-05-16,12639.02,paid
1474,123,10162,2026-06-16,12639.02,paid
1475,123,10162,2026-07-16,12639.02,paid
1476,123,10162,2026-08-16,12639.02,paid
1477,124,10163,2025-10-17,710.77,paid
1478,124,10163,2025-11-17,710.77,paid
1479,124,10163,2025-12-17,710.77,paid
1480,124,10163,2026-01-17,710.77,paid
1481,124,10163,2026-02-17,710.77,paid
1482,124,10163,2026-03-17,710.77,paid
1483,124,10163,2026-04-17,-25.0,paid
1484,124,10163,2026-05-17,710.77,paid
1485,124,10163,2026-06-17,710.77,paid
1486,124,10163,2026-07-17,710.77,paid
1487,124,10163,2026-08-17,710.77,paid
1488,124,10163,2026-09-17,710.77,paid
1489,125,10164,2025-09-04,924.9,paid
1490,125,10164,2025-10-04,924.9,paid
1491,125,10164,2025-11-04,924.9,paid
1492,125,10164,2025-12-04,924.9,paid
1493,125,10164,2026-01-04,924.9,paid
1494,125,10164,2026-02-04,924.9,paid
1495,125,10164,2026-03-04,924.9,paid
1496,125,10164,2026-04-04,924.9,paid
1497,125,10164,2026-05-04,924.9,paid
1498,125,10164,2026-06-04,924.9,paid
1499,125,10164,2026-07-04,924.9,paid
1500,125,10164,2026-08-04,924.9,paid
1501,126,10166,2025-07-23,1186.46,paid
1502,126,10166,2025-08-23,1186.46,paid
1503,126,10166,2025-09-23,1186.46,paid
1504,126,10166,2025-10-23,1186.46,paid
1505,126,10166,2025-11-23,1186.46,paid
1506,126,10166,2025-12-23,1186.46,paid
1507,126,10166,2026-01-23,1186.46,failed
1508,126,10166,2026-02-23,1186.46,paid
1509,126,10166,2026-03-23,1186.46,paid
1510,126,10166,2026-04-23,1186.46,paid
1511,126,10166,2026-05-23,1186.46,paid
1512,126,10166,2026-06-23,1186.46,paid
1513,127,10167,2026-01-01,11835.62,paid
1514,127,10167,2026-02-01,11835.62,failed
1515,127,10167,2026-03-01,11835.62,paid
1516,127,10167,2026-04-01,11835.62,paid
1517,127,10167,2026-05-01,11835.62,paid
1518,127,10167,2026-06-01,11835.62,paid
1519,127,10167,2026-07-01,11835.62,paid
1520,127,10167,2026-08-01,11835.62,paid
1521,127,10167,2026-09-01,11835.62,paid
1522,127,10167,2026-10-01,11835.62,paid
1523,127,10167,2026-11-01,11835.62,paid
1524,127,10167,2026-12-01,11835.62,paid
1525,128,10168,2025-07-16,11129.22,paid
1526,128,10168,2025-08-16,11129.22,paid
1527,128,10168,2025-09-16,11129.22,paid
1528,128,10168,2025-10-16,11129.22,paid
1529,128,10168,2025-11-16,11129.22,paid
1530,128,10168,2025-12-16,11129.22,paid
1531,128,10168,2026-01-16,11129.22,paid
1532,128,10168,2026-02-16,11129.22,paid
1533,128,10168,2026-03-16,11129.22,paid
1534,128,10168,2026-04-16,11129.22,paid
1535,128,10168,2026-05-16,11129.22,paid
1536,128,10168,2026-06-16,11129.22,paid
1537,129,10169,2026-01-07,1124.11,paid
1538,129,10169,2026-02-07,1124.11,paid
1539,129,10169,2026-03-07,1124.11,paid
1540,129,10169,2026-04-07,1124.11,paid
1541,129,10169,2026-05-07,1124.11,paid
1542,129,10169,2026-06-07,1124.11,paid
1543,129,10169,2026-07-07,1124.11,paid
1544,129,10169,2026-08-07,1124.11,paid
1545,129,10169,2026-09-07,1124.11,paid
1546,129,10169,2026-10-07,1124.11,paid
1547,129,10169,2026-11-07,1124.11,paid
1548,129,10169,2026-12-07,1124.11,paid
1549,130,10170,2025-03-11,13604.74,paid
1550,130,10170,2025-04-11,13604.74,paid
1551,130,10170,2025-05-11,13604.74,paid
1552,130,10170,2025-06-11,13604.74,paid
1553,130,10170,2025-07-11,13604.74,failed
1554,130,10170,2025-08-11,13604.74,paid
1555,130,10170,2025-09-11,13604.74,paid
1556,130,10170,2025-10-11,13604.74,paid
1557,130,10170,2025-11-11,13604.74,paid
1558,130,10170,2025-12-11,13604.74,paid
1559,130,10170,2026-01-11,13604.74,paid
1560,130,10170,2026-02-11,13604.74,paid
1561,131,10171,2025-06-23,1090.38,paid
1562,131,10171,2025-07-23,1090.38,paid
1563,131,10171,2025-08-23,1090.38,paid
1564,131,10171,2025-09-23,1090.38,paid
1565,131,10171,2025-10-23,1090.38,paid
1566,131,10171,2025-11-23,1090.38,paid
1567,131,10171,2025-12-23,1090.38,paid
1568,131,10171,2026-01-23,1090.38,paid
1569,131,10171,2026-02-23,1090.38,paid
1570,131,10171,2026-03-23,1090.38,paid
1571,131,10171,2026-04-23,1090.38,paid
1572,131,10171,2026-05-23,1090.38,paid
1573,132,10172,2026-02-15,4305.67,paid
1574,132,10172,2026-03-15,4305.67,paid
1575,132,10172,2026-04-15,4305.67,paid
1576,132,10172,2026-05-15,4305.67,paid
1577,132,10172,2026-06-15,4305.67,paid
1578,132,10172,2026-07-15,4305.67,paid
1579,132,10172,2026-08-15,4305.67,paid
1580,132,10172,2026-09-15,4305.67,paid
1581,132,10172,2026-10-15,4305.67,paid
1582,132,10172,2026-11-15,4305.67,paid
1583,132,10172,2026-12-15,4305.67,paid
1584,132,10172,2027-01-15,4305.67,paid
1585,133,10173,2025-02-02,742.45,paid
1586,133,10173,2025-03-02,742.45,paid
1587,133,10173,2025-04-02,742.45,paid
1588,133,10173,2025-05-02,742.45,paid
1589,133,10173,2025-06-02,742.45,paid
1590,133,10173,2025-07-02,742.45,paid
1591,133,10173,2025-08-02,742.45,paid
1592,133,10173,2025-09-02,742.45,paid
1593,133,10173,2025-10-02,742.45,paid
1594,133,10173,2025-11-02,742.45,paid
1595,133,10173,2025-12-02,742.45,paid
1596,133,10173,2026-01-02,742.45,paid
1597,134,10174,2025-05-18,16738.9,paid
1598,134,10174,2025-06-18,16738.9,paid
1599,134,10174,2025-07-18,16738.9,paid
1600,134,10174,2025-08-18,16738.9,paid
1601,134,10174,2025-09-18,16738.9,paid
1602,134,10174,2025-10-18,16738.9,paid
1603,134,10174,2025-11-18,16738.9,paid
1604,134,10174,2025-12-18,16738.9,failed
1605,134,10174,2026-01-18,16738.9,paid
1606,134,10174,2026-02-18,16738.9,paid
1607,134,10174,2026-03-18,16738.9,paid
1608,134,10174,2026-04-18,16738.9,paid
1609,135,10175,2026-02-25,702.3,paid
1610,135,10175,2026-03-25,702.3,paid
1611,135,10175,2026-04-25,702.3,paid
1612,135,10175,2026-05-25,702.3,paid
1613,135,10175,2026-06-25,702.3,paid
1614,135,10175,2026-07-25,702.3,paid
1615,135,10175,2026-08-25,702.3,paid
1616,135,10175,2026-09-25,702.3,paid
1617,135,10175,2026-10-25,702.3,failed
1618,135,10175,2026-11-25,702.3,paid
1619,135,10175,2026-12-25,702.3,paid
1620,135,10175,2027-01-25,702.3,paid
1621,136,10176,2025-05-12,901.62,paid
1622,136,10176,2025-06-12,901.62,paid
1623,136,10176,2025-07-12,901.62,paid
1624,136,10176,2025-08-12,901.62,paid
1625,136,10176,2025-09-12,901.62,paid
1626,136,10176,2025-10-12,901.62,paid
1627,136,10176,2025-11-12,901.62,paid
1628,136,10176,2025-12-12,901.62,paid
1629,136,10176,2026-01-12,901.62,paid
1630,136,10176,2026-02-12,901.62,paid
1631,136,10176,2026-03-12,901.62,paid
1632,136,10176,2026-04-12,901.62,paid
1633,137,10179,2026-01-03,17761.22,paid
1634,137,10179,2026-02-03,17761.22,paid
1635,137,10179,2026-03-03,17761.22,paid
1636,137,10179,2026-04-03,17761.22,paid
1637,137,10179,2026-05-03,17761.22,paid
1638,137,10179,2026-06-03,17761.22,paid
1639,137,10179,2026-07-03,17761.22,paid
1640,137,10179,2026-08-03,17761.22,paid
1641,137,10179,2026-09-03,17761.22,paid
1642,137,10179,2026-10-03,17761.22,paid
1643,137,10179,2026-11-03,17761.22,paid
1644,137,10179,2026-12-03,17761.22,paid
1645,138,10180,2025-05-29,3631.78,paid
1646,138,10180,2025-06-29,3631.78,paid
1647,138,10180,2025-07-29,3631.78,paid
1648,138,10180,2025-08-29,3631.78,paid
1649,138,10180,2025-09-29,3631.78,paid
1650,138,10180,2025-10-29,3631.78,paid
1651,138,10180,2025-11-29,3631.78,paid
1652,138,10180,2025-12-29,3631.78,paid
1653,138,10180,2026-01-29,3631.78,paid
1654,138,10180,2026-02-28,3631.78,paid
1655,138,10180,2026-03-29,3631.78,paid
1656,138,10180,2026-04-29,3631.78,paid
1657,139,10181,2025-05-22,11070.5,paid
1658,139,10181,2025-06-22,11070.5,failed
1659,139,10181,2025-07-22,11070.5,paid
1660,139,10181,2025-08-22,11070.5,paid
1661,139,10181,2025-09-22,11070.5,paid
1662,139,10181,2025-10-22,11070.5,failed
1663,139,10181,2025-11-22,11070.5,paid
1664,139,10181,2025-12-22,11070.5,paid
1665,139,10181,2026-01-22,11070.5,paid
1666,139,10181,2026-02-22,11070.5,paid
1667,139,10181,2026-03-22,11070.5,paid
1668,139,10181,2026-04-22,11070.5,paid
1669,140,10182,2026-02-15,14824.95,paid
1670,140,10182,2026-03-15,14824.95,paid
1671,140,10182,2026-04-15,14824.95,paid
1672,140,10182,2026-05-15,14824.95,paid
1673,140,10182,2026-06-15,14824.95,paid
1674,140,10182,2026-07-15,14824.95,paid
1675,140,10182,2026-08-15,14824.95,paid
1676,140,10182,2026-09-15,14824.95,paid
1677,140,10182,2026-10-15,14824.95,paid
1678,140,10182,2026-11-15,14824.95,paid
1679,140,10182,2026-12-15,14824.95,paid
1680,140,10182,2027-01-15,14824.95,paid
1681,141,10186,2025-04-07,2768.42,paid
1682,141,10186,2025-05-07,2768.42,paid
1683,141,10186,2025-06-07,2768.42,paid
1684,141,10186,2025-07-07,2768.42,paid
1685,141,10186,2025-08-07,2768.42,paid
1686,141,10186,2025-09-07,2768.42,paid
1687,141,10186,2025-10-07,2768.42,paid
1688,141,10186,2025-11-07,2768.42,paid
1689,141,10186,2025-12-07,2768.42,paid
1690,141,10186,2026-01-07,2768.42,paid
1691,141,10186,2026-02-07,2768.42,paid
1692,141,10186,2026-03-07,2768.42,paid
1693,142,10188,2025-12-23,1209.53,paid
1694,142,10188,2026-01-23,1209.53,paid
1695,142,10188,2026-02-23,1209.53,paid
1696,142,10188,2026-03-23,1209.53,paid
1697,142,10188,2026-04-23,1209.53,paid
1698,142,10188,2026-05-23,1209.53,failed
1699,142,10188,2026-06-23,1209.53,paid
1700,142,10188,2026-07-23,1209.53,paid
1701,142,10188,2026-08-23,1209.53,paid
1702,142,10188,2026-09-23,1209.53,paid
1703,142,10188,2026-10-23,1209.53,paid
1704,142,10188,2026-11-23,1209.53,paid
1705,143,10189,2025-03-27,3600.95,paid
1706,143,10189,2025-04-27,3600.95,paid
1707,143,10189,2025-05-27,3600.95,paid
1708,143,10189,2025-06-27,3600.95,paid
1709,143,10189,2025-07-27,3600.95,paid
1710,143,10189,2025-08-27,3600.95,paid
1711,143,10189,2025-09-27,3600.95,paid
1712,143,10189,2025-10-27,3600.95,paid
1713,143,10189,2025-11-27,3600.95,paid
1714,143,10189,2025-12-27,3600.95,paid
1715,143,10189,2026-01-27,3600.95,paid
1716,143,10189,2026-02-27,3600.95,paid
1717,144,10190,2025-03-16,709.97,paid
1718,144,10190,2025-04-16,709.97,paid
1719,144,10190,2025-05-16,709.97,paid
1720,144,10190,2025-06-16,709.97,paid
1721,144,10190,2025-07-16,709.97,paid
1722,144,10190,2025-08-16,709.97,paid
1723,144,10190,2025-09-16,709.97,paid
1724,144,10190,2025-10-16,709.97,failed
1725,144,10190,2025-11-16,709.97,paid
1726,144,10190,2025-12-16,709.97,paid
1727,144,10190,2026-01-16,709.97,paid
1728,144,10190,2026-02-16,709.97,paid
1729,145,10196,2025-03-27,1204.25,paid
1730,145,10196,2025-04-27,1204.25,paid
1731,145,10196,2025-05-27,1204.25,paid
1732,145,10196,2025-06-27,1204.25,paid
1733,145,10196,2025-07-27,1204.25,failed
1734,145,10196,2025-08-27,1204.25,paid
1735,145,10196,2025-09-27,1204.25,paid
1736,145,10196,2025-10-27,1204.25,paid
1737,145,10196,2025-11-27,1204.25,paid
1738,145,10196,2025-12-27,1204.25,paid
1739,145,10196,2026-01-27,1204.25,paid
1740,145,10196,2026-02-27,1204.25,paid
1741,146,10197,2025-09-18,4946.15,paid
1742,146,10197,2025-10-18,4946.15,paid
1743,146,10197,2025-11-18,4946.15,paid
1744,146,10197,2025-12-18,4946.15,paid
1745,146,10197,2026-01-18,4946.15,paid
1746,146,10197,2026-02-18,4946.15,paid
1747,146,10197,2026-03-18,4946.15,paid
1748,146,10197,2026-04-18,4946.15,paid
1749,146,10197,2026-05-18,4946.15,paid
1750,146,10197,2026-06-18,4946.15,paid
1751,146,10197,2026-07-18,4946.15,paid
1752,146,10197,2026-08-18,4946.15,failed
1753,147,10198,2025-11-30,16953.34,paid
1754,147,10198,2025-12-30,16953.34,paid
1755,147,10198,2026-01-30,16953.34,paid
1756,147,10198,2026-02-28,16953.34,paid
1757,147,10198,2026-03-30,16953.34,paid
1758,147,10198,2026-04-30,16953.34,paid
1759,147,10198,2026-05-30,16953.34,paid
1760,147,10198,2026-06-30,16953.34,paid
1761,147,10198,2026-07-30,16953.34,paid
1762,147,10198,2026-08-30,16953.34,paid
1763,147,10198,2026-09-30,16953.34,paid
1764,147,10198,2026-10-30,16953.34,paid
1765,148,10199,2025-07-17,1111.08,paid
1766,148,10199,2025-08-17,1111.08,paid
1767,148,10199,2025-09-17,1111.08,paid
1768,148,10199,2025-10-17,1111.08,paid
1769,148,10199,2025-11-17,1111.08,paid
1770,148,10199,2025-12-17,1111.08,paid
1771,148,10199,2026-01-17,1111.08,paid
1772,148,10199,2026-02-17,1111.08,paid
1773,148,10199,2026-03-17,1111.08,paid
1774,148,10199,2026-04-17,1111.08,paid
1775,148,10199,2026-05-17,1111.08,paid
1776,148,10199,2026-06-17,1111.08,paid
1777,149,10201,2025-10-03,3958.07,paid
1778,149,10201,2025-11-03,3958.07,paid
1779,149,10201,2025-12-03,3958.07,paid
1780,149,10201,2026-01-03,3958.07,paid
1781,149,10201,2026-02-03,3958.07,paid
1782,149,10201,2026-03-03,3958.07,paid
1783,149,10201,2026-04-03,3958.07,paid
1784,149,10201,2026-05-03,3958.07,paid
1785,149,10201,2026-06-03,3958.07,paid
1786,149,10201,2026-07-03,3958.07,paid
1787,149,10201,2026-08-03,3958.07,paid
1788,149,10201,2026-09-03,3958.07,paid
1789,150,10202,2025-11-22,9452.21,paid
1790,150,10202,2025-12-22,9452.21,paid
1791,150,10202,2026-01-22,9452.21,paid
1792,150,10202,2026-02-22,9452.21,paid
1793,150,10202,2026-03-22,9452.21,paid
1794,150,10202,2026-04-22,9452.21,paid
1795,150,10202,2026-05-22,9452.21,paid
1796,150,10202,2026-06-22,9452.21,paid
1797,150,10202,2026-07-22,9452.21,paid
1798,150,10202,2026-08-22,9452.21,paid
1799,150,10202,2026-09-22,9452.21,paid
1800,150,10202,2026-10-22,9452.21,paid
1801,151,10203,2025-03-26,2875.01,paid
1802,151,10203,2025-04-26,2875.01,paid
1803,151,10203,2025-05-26,2875.01,paid
1804,151,10203,2025-06-26,2875.01,paid
1805,151,10203,2025-07-26,2875.01,paid
1806,151,10203,2025-08-26,2875.01,paid
1807,151,10203,2025-09-26,2875.01,paid
1808,151,10203,2025-10-26,2875.01,paid
1809,151,10203,2025-11-26,2875.01,paid
1810,151,10203,2025-12-26,2875.01,paid
1811,151,10203,2026-01-26,2875.01,paid
1812,151,10203,2026-02-26,2875.01,paid
1813,152,10204,2025-06-13,1132.2,failed
1814,152,10204,2025-07-13,1132.2,paid
1815,152,10204,2025-08-13,1132.2,paid
1816,152,10204,2025-09-13,1132.2,paid
1817,152,10204,2025-10-13,1132.2,paid
1818,152,10204,2025-11-13,1132.2,paid
1819,152,10204,2025-12-13,1132.2,paid
1820,152,10204,2026-01-13,1132.2,paid
1821,152,10204,2026-02-13,1132.2,paid
1822,152,10204,2026-03-13,1132.2,paid
1823,152,10204,2026-04-13,1132.2,paid
1824,152,10204,2026-05-13,1132.2,paid
1825,153,10205,2025-10-30,885.02,paid
1826,153,10205,2025-11-30,885.02,paid
1827,153,10205,2025-12-30,885.02,paid
1828,153,10205,2026-01-30,885.02,paid
1829,153,10205,2026-02-28,885.02,paid
1830,153,10205,2026-03-30,885.02,paid
1831,153,10205,2026-04-30,885.02,paid
1832,153,10205,2026-05-30,885.02,paid
1833,153,10205,2026-06-30,885.02,paid
1834,153,10205,2026-07-30,885.02,paid
1835,153,10205,2026-08-30,885.02,paid
1836,153,10205,2026-09-30,885.02,paid
1837,154,10208,2026-01-27,4216.87,paid
1838,154,10208,2026-02-27,4216.87,paid
1839,154,10208,2026-03-27,4216.87,paid
1840,154,10208,2026-04-27,4216.87,paid
1841,154,10208,2026-05-27,4216.87,paid
1842,154,10208,2026-06-27,4216.87,paid
1843,154,10208,2026-07-27,4216.87,paid
1844,154,10208,2026-08-27,4216.87,paid
1845,154,10208,2026-09-27,4216.87,paid
1846,154,10208,2026-10-27,4216.87,paid
1847,154,10208,2026-11-27,4216.87,paid
1848,154,10208,2026-12-27,4216.87,paid
1849,155,10209,2026-01-19,1056.04,paid
1850,155,10209,2026-02-19,1056.04,paid
1851,155,10209,2026-03-19,1056.04,paid
1852,155,10209,2026-04-19,1056.04,paid
1853,155,10209,2026-05-19,1056.04,paid
1854,155,10209,2026-06-19,1056.04,paid
1855,155,10209,2026-07-19,1056.04,paid
1856,155,10209,2026-08-19,1056.04,paid
1857,155,10209,2026-09-19,1056.04,paid
1858,155,10209,2026-10-19,1056.04,paid
1859,155,10209,2026-11-19,1056.04,paid
1860,155,10209,2026-12-19,1056.04,paid
1861,156,10210,2025-09-16,3215.9,paid
1862,156,10210,2025-10-16,3215.9,paid
1863,156,10210,2025-11-16,3215.9,paid
1864,156,10210,2025-12-16,3215.9,paid
1865,156,10210,2026-01-16,-25.0,paid
1866,156,10210,2026-02-16,3215.9,paid
1867,156,10210,2026-03-16,3215.9,paid
1868,156,10210,2026-04-16,3215.9,paid
1869,156,10210,2026-05-16,3215.9,paid
1870,156,10210,2026-06-16,3215.9,paid
1871,156,10210,2026-07-16,3215.9,paid
1872,156,10210,2026-08-16,3215.9,paid
1873,157,10211,2025-05-02,4315.52,paid
1874,157,10211,2025-06-02,4315.52,paid
1875,157,10211,2025-07-02,4315.52,paid
1876,157,10211,2025-08-02,4315.52,paid
1877,157,10211,2025-09-02,4315.52,paid
1878,157,10211,2025-10-02,4315.52,paid
1879,157,10211,2025-11-02,4315.52,paid
1880,157,10211,2025-12-02,4315.52,paid
1881,157,10211,2026-01-02,4315.52,paid
